,Title,Date,day_of_week,month,Shows,len,title,season,episode,Unnamed: 0,show_id,type,director,cast,country,date_added,release_year,rating,duration,listed_in,description,Unnamed: 0.1,tconst,titleType,primaryTitle,isAdult,startYear,endYear,runtimeMinutes,genres
1987,The Fosters: Season 2: Leaky Faucets,2020-01-18,Saturday,January,"['The Fosters', ' Season 2', ' Leaky Faucets']",3.0,The Fosters, Season 2, Leaky Faucets,1535.0,70281526.0,TV Show,,"Teri Polo, Sherri Saum, Jake T. Austin, Hayden Byerly, David Lambert, Maia Mitchell, Danny Nucci, Cierra Ramirez, Madisen Beaty, Alex Saxon",United States," October 5, 2017",2017.0,TV-14,5 Seasons,TV Dramas,"This offbeat drama charts the ups and downs of an interracial lesbian couple and their multiethnic brood of biological, adopted and foster children.",72481.0,tt0073993,show,The Fosters,0.0,1976,1977,30.0,"Comedy,Family"
1988,The Fosters: Season 2: Leaky Faucets,2020-01-18,Saturday,January,"['The Fosters', ' Season 2', ' Leaky Faucets']",3.0,The Fosters, Season 2, Leaky Faucets,1536.0,70281526.0,TV Show,,"Teri Polo, Sherri Saum, Jake T. Austin, Hayden Byerly, David Lambert, Maia Mitchell, Danny Nucci, Cierra Ramirez, Madisen Beaty, Alex Saxon",United States," October 5, 2017",2017.0,TV-14,5 Seasons,TV Dramas,"This offbeat drama charts the ups and downs of an interracial lesbian couple and their multiethnic brood of biological, adopted and foster children.",3907612.0,tt2262532,show,The Fosters,0.0,2013,2018,60.0,"Drama,Romance"
1989,The Fosters: Season 2: Girls Reunited,2020-01-18,Saturday,January,"['The Fosters', ' Season 2', ' Girls Reunited']",3.0,The Fosters, Season 2, Girls Reunited,1535.0,70281526.0,TV Show,,"Teri Polo, Sherri Saum, Jake T. Austin, Hayden Byerly, David Lambert, Maia Mitchell, Danny Nucci, Cierra Ramirez, Madisen Beaty, Alex Saxon",United States," October 5, 2017",2017.0,TV-14,5 Seasons,TV Dramas,"This offbeat drama charts the ups and downs of an interracial lesbian couple and their multiethnic brood of biological, adopted and foster children.",72481.0,tt0073993,show,The Fosters,0.0,1976,1977,30.0,"Comedy,Family"
1990,The Fosters: Season 2: Girls Reunited,2020-01-18,Saturday,January,"['The Fosters', ' Season 2', ' Girls Reunited']",3.0,The Fosters, Season 2, Girls Reunited,1536.0,70281526.0,TV Show,,"Teri Polo, Sherri Saum, Jake T. Austin, Hayden Byerly, David Lambert, Maia Mitchell, Danny Nucci, Cierra Ramirez, Madisen Beaty, Alex Saxon",United States," October 5, 2017",2017.0,TV-14,5 Seasons,TV Dramas,"This offbeat drama charts the ups and downs of an interracial lesbian couple and their multiethnic brood of biological, adopted and foster children.",3907612.0,tt2262532,show,The Fosters,0.0,2013,2018,60.0,"Drama,Romance"
1991,The Fosters: Season 2: The Longest Day,2020-01-17,Friday,January,"['The Fosters', ' Season 2', ' The Longest Day']",3.0,The Fosters, Season 2, The Longest Day,1535.0,70281526.0,TV Show,,"Teri Polo, Sherri Saum, Jake T. Austin, Hayden Byerly, David Lambert, Maia Mitchell, Danny Nucci, Cierra Ramirez, Madisen Beaty, Alex Saxon",United States," October 5, 2017",2017.0,TV-14,5 Seasons,TV Dramas,"This offbeat drama charts the ups and downs of an interracial lesbian couple and their multiethnic brood of biological, adopted and foster children.",72481.0,tt0073993,show,The Fosters,0.0,1976,1977,30.0,"Comedy,Family"
1992,The Fosters: Season 2: The Longest Day,2020-01-17,Friday,January,"['The Fosters', ' Season 2', ' The Longest Day']",3.0,The Fosters, Season 2, The Longest Day,1536.0,70281526.0,TV Show,,"Teri Polo, Sherri Saum, Jake T. Austin, Hayden Byerly, David Lambert, Maia Mitchell, Danny Nucci, Cierra Ramirez, Madisen Beaty, Alex Saxon",United States," October 5, 2017",2017.0,TV-14,5 Seasons,TV Dramas,"This offbeat drama charts the ups and downs of an interracial lesbian couple and their multiethnic brood of biological, adopted and foster children.",3907612.0,tt2262532,show,The Fosters,0.0,2013,2018,60.0,"Drama,Romance"
1993,The Fosters: Season 2: Mother,2020-01-17,Friday,January,"['The Fosters', ' Season 2', ' Mother']",3.0,The Fosters, Season 2, Mother,1535.0,70281526.0,TV Show,,"Teri Polo, Sherri Saum, Jake T. Austin, Hayden Byerly, David Lambert, Maia Mitchell, Danny Nucci, Cierra Ramirez, Madisen Beaty, Alex Saxon",United States," October 5, 2017",2017.0,TV-14,5 Seasons,TV Dramas,"This offbeat drama charts the ups and downs of an interracial lesbian couple and their multiethnic brood of biological, adopted and foster children.",72481.0,tt0073993,show,The Fosters,0.0,1976,1977,30.0,"Comedy,Family"
1994,The Fosters: Season 2: Mother,2020-01-17,Friday,January,"['The Fosters', ' Season 2', ' Mother']",3.0,The Fosters, Season 2, Mother,1536.0,70281526.0,TV Show,,"Teri Polo, Sherri Saum, Jake T. Austin, Hayden Byerly, David Lambert, Maia Mitchell, Danny Nucci, Cierra Ramirez, Madisen Beaty, Alex Saxon",United States," October 5, 2017",2017.0,TV-14,5 Seasons,TV Dramas,"This offbeat drama charts the ups and downs of an interracial lesbian couple and their multiethnic brood of biological, adopted and foster children.",3907612.0,tt2262532,show,The Fosters,0.0,2013,2018,60.0,"Drama,Romance"
1995,The Fosters: Season 2: Truth Be Told,2020-01-17,Friday,January,"['The Fosters', ' Season 2', ' Truth Be Told']",3.0,The Fosters, Season 2, Truth Be Told,1535.0,70281526.0,TV Show,,"Teri Polo, Sherri Saum, Jake T. Austin, Hayden Byerly, David Lambert, Maia Mitchell, Danny Nucci, Cierra Ramirez, Madisen Beaty, Alex Saxon",United States," October 5, 2017",2017.0,TV-14,5 Seasons,TV Dramas,"This offbeat drama charts the ups and downs of an interracial lesbian couple and their multiethnic brood of biological, adopted and foster children.",72481.0,tt0073993,show,The Fosters,0.0,1976,1977,30.0,"Comedy,Family"
1996,The Fosters: Season 2: Truth Be Told,2020-01-17,Friday,January,"['The Fosters', ' Season 2', ' Truth Be Told']",3.0,The Fosters, Season 2, Truth Be Told,1536.0,70281526.0,TV Show,,"Teri Polo, Sherri Saum, Jake T. Austin, Hayden Byerly, David Lambert, Maia Mitchell, Danny Nucci, Cierra Ramirez, Madisen Beaty, Alex Saxon",United States," October 5, 2017",2017.0,TV-14,5 Seasons,TV Dramas,"This offbeat drama charts the ups and downs of an interracial lesbian couple and their multiethnic brood of biological, adopted and foster children.",3907612.0,tt2262532,show,The Fosters,0.0,2013,2018,60.0,"Drama,Romance"
1997,The Fosters: Season 2: Say Something,2020-01-17,Friday,January,"['The Fosters', ' Season 2', ' Say Something']",3.0,The Fosters, Season 2, Say Something,1535.0,70281526.0,TV Show,,"Teri Polo, Sherri Saum, Jake T. Austin, Hayden Byerly, David Lambert, Maia Mitchell, Danny Nucci, Cierra Ramirez, Madisen Beaty, Alex Saxon",United States," October 5, 2017",2017.0,TV-14,5 Seasons,TV Dramas,"This offbeat drama charts the ups and downs of an interracial lesbian couple and their multiethnic brood of biological, adopted and foster children.",72481.0,tt0073993,show,The Fosters,0.0,1976,1977,30.0,"Comedy,Family"
1998,The Fosters: Season 2: Say Something,2020-01-17,Friday,January,"['The Fosters', ' Season 2', ' Say Something']",3.0,The Fosters, Season 2, Say Something,1536.0,70281526.0,TV Show,,"Teri Polo, Sherri Saum, Jake T. Austin, Hayden Byerly, David Lambert, Maia Mitchell, Danny Nucci, Cierra Ramirez, Madisen Beaty, Alex Saxon",United States," October 5, 2017",2017.0,TV-14,5 Seasons,TV Dramas,"This offbeat drama charts the ups and downs of an interracial lesbian couple and their multiethnic brood of biological, adopted and foster children.",3907612.0,tt2262532,show,The Fosters,0.0,2013,2018,60.0,"Drama,Romance"
1999,The Fosters: Season 2: Play,2020-01-17,Friday,January,"['The Fosters', ' Season 2', ' Play']",3.0,The Fosters, Season 2, Play,1535.0,70281526.0,TV Show,,"Teri Polo, Sherri Saum, Jake T. Austin, Hayden Byerly, David Lambert, Maia Mitchell, Danny Nucci, Cierra Ramirez, Madisen Beaty, Alex Saxon",United States," October 5, 2017",2017.0,TV-14,5 Seasons,TV Dramas,"This offbeat drama charts the ups and downs of an interracial lesbian couple and their multiethnic brood of biological, adopted and foster children.",72481.0,tt0073993,show,The Fosters,0.0,1976,1977,30.0,"Comedy,Family"
2000,The Fosters: Season 2: Play,2020-01-17,Friday,January,"['The Fosters', ' Season 2', ' Play']",3.0,The Fosters, Season 2, Play,1536.0,70281526.0,TV Show,,"Teri Polo, Sherri Saum, Jake T. Austin, Hayden Byerly, David Lambert, Maia Mitchell, Danny Nucci, Cierra Ramirez, Madisen Beaty, Alex Saxon",United States," October 5, 2017",2017.0,TV-14,5 Seasons,TV Dramas,"This offbeat drama charts the ups and downs of an interracial lesbian couple and their multiethnic brood of biological, adopted and foster children.",3907612.0,tt2262532,show,The Fosters,0.0,2013,2018,60.0,"Drama,Romance"
2001,The Fosters: Season 2: Take Me Out,2020-01-17,Friday,January,"['The Fosters', ' Season 2', ' Take Me Out']",3.0,The Fosters, Season 2, Take Me Out,1535.0,70281526.0,TV Show,,"Teri Polo, Sherri Saum, Jake T. Austin, Hayden Byerly, David Lambert, Maia Mitchell, Danny Nucci, Cierra Ramirez, Madisen Beaty, Alex Saxon",United States," October 5, 2017",2017.0,TV-14,5 Seasons,TV Dramas,"This offbeat drama charts the ups and downs of an interracial lesbian couple and their multiethnic brood of biological, adopted and foster children.",72481.0,tt0073993,show,The Fosters,0.0,1976,1977,30.0,"Comedy,Family"
2002,The Fosters: Season 2: Take Me Out,2020-01-17,Friday,January,"['The Fosters', ' Season 2', ' Take Me Out']",3.0,The Fosters, Season 2, Take Me Out,1536.0,70281526.0,TV Show,,"Teri Polo, Sherri Saum, Jake T. Austin, Hayden Byerly, David Lambert, Maia Mitchell, Danny Nucci, Cierra Ramirez, Madisen Beaty, Alex Saxon",United States," October 5, 2017",2017.0,TV-14,5 Seasons,TV Dramas,"This offbeat drama charts the ups and downs of an interracial lesbian couple and their multiethnic brood of biological, adopted and foster children.",3907612.0,tt2262532,show,The Fosters,0.0,2013,2018,60.0,"Drama,Romance"
2003,The Fosters: Season 2: Things Unknown,2020-01-17,Friday,January,"['The Fosters', ' Season 2', ' Things Unknown']",3.0,The Fosters, Season 2, Things Unknown,1535.0,70281526.0,TV Show,,"Teri Polo, Sherri Saum, Jake T. Austin, Hayden Byerly, David Lambert, Maia Mitchell, Danny Nucci, Cierra Ramirez, Madisen Beaty, Alex Saxon",United States," October 5, 2017",2017.0,TV-14,5 Seasons,TV Dramas,"This offbeat drama charts the ups and downs of an interracial lesbian couple and their multiethnic brood of biological, adopted and foster children.",72481.0,tt0073993,show,The Fosters,0.0,1976,1977,30.0,"Comedy,Family"
2004,The Fosters: Season 2: Things Unknown,2020-01-17,Friday,January,"['The Fosters', ' Season 2', ' Things Unknown']",3.0,The Fosters, Season 2, Things Unknown,1536.0,70281526.0,TV Show,,"Teri Polo, Sherri Saum, Jake T. Austin, Hayden Byerly, David Lambert, Maia Mitchell, Danny Nucci, Cierra Ramirez, Madisen Beaty, Alex Saxon",United States," October 5, 2017",2017.0,TV-14,5 Seasons,TV Dramas,"This offbeat drama charts the ups and downs of an interracial lesbian couple and their multiethnic brood of biological, adopted and foster children.",3907612.0,tt2262532,show,The Fosters,0.0,2013,2018,60.0,"Drama,Romance"
2005,The Fosters: Season 1: Adoption Day,2020-01-17,Friday,January,"['The Fosters', ' Season 1', ' Adoption Day']",3.0,The Fosters, Season 1, Adoption Day,1535.0,70281526.0,TV Show,,"Teri Polo, Sherri Saum, Jake T. Austin, Hayden Byerly, David Lambert, Maia Mitchell, Danny Nucci, Cierra Ramirez, Madisen Beaty, Alex Saxon",United States," October 5, 2017",2017.0,TV-14,5 Seasons,TV Dramas,"This offbeat drama charts the ups and downs of an interracial lesbian couple and their multiethnic brood of biological, adopted and foster children.",72481.0,tt0073993,show,The Fosters,0.0,1976,1977,30.0,"Comedy,Family"
2006,The Fosters: Season 1: Adoption Day,2020-01-17,Friday,January,"['The Fosters', ' Season 1', ' Adoption Day']",3.0,The Fosters, Season 1, Adoption Day,1536.0,70281526.0,TV Show,,"Teri Polo, Sherri Saum, Jake T. Austin, Hayden Byerly, David Lambert, Maia Mitchell, Danny Nucci, Cierra Ramirez, Madisen Beaty, Alex Saxon",United States," October 5, 2017",2017.0,TV-14,5 Seasons,TV Dramas,"This offbeat drama charts the ups and downs of an interracial lesbian couple and their multiethnic brood of biological, adopted and foster children.",3907612.0,tt2262532,show,The Fosters,0.0,2013,2018,60.0,"Drama,Romance"
2007,The Fosters: Season 1: Metropolis,2020-01-17,Friday,January,"['The Fosters', ' Season 1', ' Metropolis']",3.0,The Fosters, Season 1, Metropolis,1535.0,70281526.0,TV Show,,"Teri Polo, Sherri Saum, Jake T. Austin, Hayden Byerly, David Lambert, Maia Mitchell, Danny Nucci, Cierra Ramirez, Madisen Beaty, Alex Saxon",United States," October 5, 2017",2017.0,TV-14,5 Seasons,TV Dramas,"This offbeat drama charts the ups and downs of an interracial lesbian couple and their multiethnic brood of biological, adopted and foster children.",72481.0,tt0073993,show,The Fosters,0.0,1976,1977,30.0,"Comedy,Family"
2008,The Fosters: Season 1: Metropolis,2020-01-17,Friday,January,"['The Fosters', ' Season 1', ' Metropolis']",3.0,The Fosters, Season 1, Metropolis,1536.0,70281526.0,TV Show,,"Teri Polo, Sherri Saum, Jake T. Austin, Hayden Byerly, David Lambert, Maia Mitchell, Danny Nucci, Cierra Ramirez, Madisen Beaty, Alex Saxon",United States," October 5, 2017",2017.0,TV-14,5 Seasons,TV Dramas,"This offbeat drama charts the ups and downs of an interracial lesbian couple and their multiethnic brood of biological, adopted and foster children.",3907612.0,tt2262532,show,The Fosters,0.0,2013,2018,60.0,"Drama,Romance"
2009,The Fosters: Season 1: Don't Let Go,2020-01-17,Friday,January,"['The Fosters', ' Season 1', "" Don't Let Go""]",3.0,The Fosters, Season 1, Don't Let Go,1535.0,70281526.0,TV Show,,"Teri Polo, Sherri Saum, Jake T. Austin, Hayden Byerly, David Lambert, Maia Mitchell, Danny Nucci, Cierra Ramirez, Madisen Beaty, Alex Saxon",United States," October 5, 2017",2017.0,TV-14,5 Seasons,TV Dramas,"This offbeat drama charts the ups and downs of an interracial lesbian couple and their multiethnic brood of biological, adopted and foster children.",72481.0,tt0073993,show,The Fosters,0.0,1976,1977,30.0,"Comedy,Family"
2010,The Fosters: Season 1: Don't Let Go,2020-01-17,Friday,January,"['The Fosters', ' Season 1', "" Don't Let Go""]",3.0,The Fosters, Season 1, Don't Let Go,1536.0,70281526.0,TV Show,,"Teri Polo, Sherri Saum, Jake T. Austin, Hayden Byerly, David Lambert, Maia Mitchell, Danny Nucci, Cierra Ramirez, Madisen Beaty, Alex Saxon",United States," October 5, 2017",2017.0,TV-14,5 Seasons,TV Dramas,"This offbeat drama charts the ups and downs of an interracial lesbian couple and their multiethnic brood of biological, adopted and foster children.",3907612.0,tt2262532,show,The Fosters,0.0,2013,2018,60.0,"Drama,Romance"
2011,The Fosters: Season 1: Escapes and Reversals,2020-01-16,Thursday,January,"['The Fosters', ' Season 1', ' Escapes and Reversals']",3.0,The Fosters, Season 1, Escapes and Reversals,1535.0,70281526.0,TV Show,,"Teri Polo, Sherri Saum, Jake T. Austin, Hayden Byerly, David Lambert, Maia Mitchell, Danny Nucci, Cierra Ramirez, Madisen Beaty, Alex Saxon",United States," October 5, 2017",2017.0,TV-14,5 Seasons,TV Dramas,"This offbeat drama charts the ups and downs of an interracial lesbian couple and their multiethnic brood of biological, adopted and foster children.",72481.0,tt0073993,show,The Fosters,0.0,1976,1977,30.0,"Comedy,Family"
2012,The Fosters: Season 1: Escapes and Reversals,2020-01-16,Thursday,January,"['The Fosters', ' Season 1', ' Escapes and Reversals']",3.0,The Fosters, Season 1, Escapes and Reversals,1536.0,70281526.0,TV Show,,"Teri Polo, Sherri Saum, Jake T. Austin, Hayden Byerly, David Lambert, Maia Mitchell, Danny Nucci, Cierra Ramirez, Madisen Beaty, Alex Saxon",United States," October 5, 2017",2017.0,TV-14,5 Seasons,TV Dramas,"This offbeat drama charts the ups and downs of an interracial lesbian couple and their multiethnic brood of biological, adopted and foster children.",3907612.0,tt2262532,show,The Fosters,0.0,2013,2018,60.0,"Drama,Romance"
2013,The Fosters: Season 1: Kids in the Hall,2020-01-16,Thursday,January,"['The Fosters', ' Season 1', ' Kids in the Hall']",3.0,The Fosters, Season 1, Kids in the Hall,1535.0,70281526.0,TV Show,,"Teri Polo, Sherri Saum, Jake T. Austin, Hayden Byerly, David Lambert, Maia Mitchell, Danny Nucci, Cierra Ramirez, Madisen Beaty, Alex Saxon",United States," October 5, 2017",2017.0,TV-14,5 Seasons,TV Dramas,"This offbeat drama charts the ups and downs of an interracial lesbian couple and their multiethnic brood of biological, adopted and foster children.",72481.0,tt0073993,show,The Fosters,0.0,1976,1977,30.0,"Comedy,Family"
2014,The Fosters: Season 1: Kids in the Hall,2020-01-16,Thursday,January,"['The Fosters', ' Season 1', ' Kids in the Hall']",3.0,The Fosters, Season 1, Kids in the Hall,1536.0,70281526.0,TV Show,,"Teri Polo, Sherri Saum, Jake T. Austin, Hayden Byerly, David Lambert, Maia Mitchell, Danny Nucci, Cierra Ramirez, Madisen Beaty, Alex Saxon",United States," October 5, 2017",2017.0,TV-14,5 Seasons,TV Dramas,"This offbeat drama charts the ups and downs of an interracial lesbian couple and their multiethnic brood of biological, adopted and foster children.",3907612.0,tt2262532,show,The Fosters,0.0,2013,2018,60.0,"Drama,Romance"
2015,The Fosters: Season 1: Us Against the World,2020-01-16,Thursday,January,"['The Fosters', ' Season 1', ' Us Against the World']",3.0,The Fosters, Season 1, Us Against the World,1535.0,70281526.0,TV Show,,"Teri Polo, Sherri Saum, Jake T. Austin, Hayden Byerly, David Lambert, Maia Mitchell, Danny Nucci, Cierra Ramirez, Madisen Beaty, Alex Saxon",United States," October 5, 2017",2017.0,TV-14,5 Seasons,TV Dramas,"This offbeat drama charts the ups and downs of an interracial lesbian couple and their multiethnic brood of biological, adopted and foster children.",72481.0,tt0073993,show,The Fosters,0.0,1976,1977,30.0,"Comedy,Family"
2016,The Fosters: Season 1: Us Against the World,2020-01-16,Thursday,January,"['The Fosters', ' Season 1', ' Us Against the World']",3.0,The Fosters, Season 1, Us Against the World,1536.0,70281526.0,TV Show,,"Teri Polo, Sherri Saum, Jake T. Austin, Hayden Byerly, David Lambert, Maia Mitchell, Danny Nucci, Cierra Ramirez, Madisen Beaty, Alex Saxon",United States," October 5, 2017",2017.0,TV-14,5 Seasons,TV Dramas,"This offbeat drama charts the ups and downs of an interracial lesbian couple and their multiethnic brood of biological, adopted and foster children.",3907612.0,tt2262532,show,The Fosters,0.0,2013,2018,60.0,"Drama,Romance"
